driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Tyler Reddick,4065,Tyt,45,70,6,72.665,123.856,23XI Racing,False,False,11,2,caution
Jimmie Johnson,1717,Tyt,84,187,25,72.660,123.864,Legacy Motor Club,False,False,40,3,caution
Kyle Larson,4030,Chv,5,137,4,72.659,123.866,Hendrick Motorsports,False,False,22,20,caution
Shane Van Gisbergen,4469,Chv,88,180,35,72.658,123.868,Trackhouse Racing,False,False,26,33,green
Chase Elliott,4062,Chv,9,187,24,72.654,123.875,Hendrick Motorsports,False,False,17,15,caution
Carson Hocevar,4326,Chv,77,163,14,72.652,123.878,Spire Motorsports,False,False,33,30,pitting in
Ty Dillon,4013,Chv,10,23,6,72.633,123.911,Kaulig Racing,False,False,7,14,caution
William Byron,4184,Chv,24,187,19,72.616,123.940,Hendrick Motorsports,False,False,5,1,caution
Austin Dillon,3873,Chv,3,68,2,72.614,123.943,Richard Childress Racing,False,False,15,23,pitting out
Shane Van Gisbergen,4469,Chv,88,15,27,72.614,123.943,Trackhouse Racing,False,False,26,33,pitting in
Chris Buescher,3989,Frd,17,187,22,72.612,123.947,RFK Racing,False,False,6,10,caution
Corey LaJoie,4096,Frd,01,199,5,72.582,123.998,Rick Ware Racing,False,False,12,22,caution
Daniel Suarez,4113,Chv,99,15,29,72.547,124.057,Trackhouse Racing,False,False,36,13,pitting in
Carson Hocevar,4326,Chv,77,15,41,72.543,124.064,Spire Motorsports,False,False,33,30,caution
Kyle Busch,454,Chv,8,69,19,72.541,124.067,Richard Childress Racing,False,False,21,34,pitting out
William Byron,4184,Chv,24,17,9,72.516,124.111,Hendrick Motorsports,False,False,5,1,caution
Ryan Blaney,4023,Frd,12,86,4,72.516,124.111,Team Penske,False,False,16,7,caution
Josh Berry,4123,Frd,21,94,36,72.508,124.124,Wood Brothers Racing,False,False,29,37,pitting out
Helio Castroneves,4505,Chv,91,67,19,72.500,124.138,Trackhouse Racing,False,False,41,39,pitting out
Ryan Preece,4070,Frd,60,10,40,72.496,124.144,RFK Racing,False,False,27,32,pitting in
Christopher Bell,4153,Tyt,20,192,6,72.496,124.145,Joe Gibbs Racing,False,False,20,31,caution
Ryan Preece,4070,Frd,60,76,4,72.471,124.187,RFK Racing,False,False,27,32,caution
Noah Gragson,4224,Frd,4,85,3,72.471,124.188,Front Row Motorsports,False,False,32,28,caution
Jimmie Johnson,1717,Tyt,84,188,24,72.466,124.196,Legacy Motor Club,False,False,40,3,pitting in
Justin Allgaier,34,Chv,40,133,20,72.454,124.216,JR Motorsports,False,True,19,9,pitting out
Denny Hamlin,1361,Tyt,11,165,20,72.432,124.255,Joe Gibbs Racing,False,False,8,24,caution
Ryan Preece,4070,Frd,60,74,9,72.426,124.265,RFK Racing,False,False,27,32,caution
Kyle Busch,454,Chv,8,67,15,72.425,124.267,Richard Childress Racing,False,False,21,34,pitting out
Chase Briscoe,4228,Tyt,19,133,19,72.404,124.302,Joe Gibbs Racing,False,False,1,4,pitting out
Martin Truex Jr.,3368,Tyt,56,69,26,72.389,124.328,TRICON Garage,False,False,39,38,caution
Justin Allgaier,34,Chv,40,22,24,72.341,124.411,JR Motorsports,False,True,19,9,pitting out
Ricky Stenhouse Jr.,3888,Chv,47,189,25,72.308,124.468,HYAK Motorsports,False,False,31,18,caution
Ryan Preece,4070,Frd,60,187,16,72.262,124.547,RFK Racing,False,False,27,32,caution
Cody Ware,4125,Frd,51,188,22,72.251,124.566,Rick Ware Racing,False,False,28,25,caution
Alex Bowman,4045,Chv,48,199,6,72.220,124.619,Hendrick Motorsports,False,False,38,6,caution
Ross Chastain,4001,Chv,1,23,4,72.210,124.636,Trackhouse Racing,False,False,9,40,caution
Jimmie Johnson,1717,Tyt,84,137,9,72.198,124.658,Legacy Motor Club,False,False,40,3,caution
Tyler Reddick,4065,Tyt,45,187,20,72.198,124.658,23XI Racing,False,False,11,2,caution
Erik Jones,4059,Tyt,43,187,9,72.187,124.676,Legacy Motor Club,False,False,4,12,caution
Justin Haley,4172,Chv,7,189,24,72.182,124.684,Spire Motorsports,False,False,35,19,caution
Tyler Reddick,4065,Tyt,45,22,13,72.178,124.692,23XI Racing,False,False,11,2,caution
Bubba Wallace,4025,Tyt,23,70,4,72.162,124.719,23XI Racing,False,False,3,29,caution
Ricky Stenhouse Jr.,3888,Chv,47,15,24,72.160,124.723,HYAK Motorsports,False,False,31,18,pitting in
Austin Dillon,3873,Chv,3,133,18,72.156,124.729,Richard Childress Racing,False,False,15,23,pitting out
Ricky Stenhouse Jr.,3888,Chv,47,17,13,72.156,124.730,HYAK Motorsports,False,False,31,18,caution
Ryan Preece,4070,Frd,60,86,5,72.153,124.735,RFK Racing,False,False,27,32,caution
Martin Truex Jr.,3368,Tyt,56,15,34,72.149,124.742,TRICON Garage,False,False,39,38,pitting in
Ty Gibbs,4368,Tyt,54,22,20,72.132,124.771,Joe Gibbs Racing,False,False,23,16,caution
Ty Gibbs,4368,Tyt,54,187,17,72.130,124.774,Joe Gibbs Racing,False,False,23,16,caution
Austin Cindric,4180,Frd,2,76,2,72.121,124.790,Team Penske,False,False,2,8,caution
Chase Elliott,4062,Chv,9,22,11,72.118,124.796,Hendrick Motorsports,False,False,17,15,caution
Chris Buescher,3989,Frd,17,188,20,72.101,124.825,RFK Racing,False,False,6,10,pitting in
Daniel Suarez,4113,Chv,99,187,10,72.084,124.855,Trackhouse Racing,False,False,36,13,caution
Corey LaJoie,4096,Frd,01,22,12,72.072,124.875,Rick Ware Racing,False,False,12,22,caution
Kyle Larson,4030,Chv,5,22,22,72.062,124.892,Hendrick Motorsports,False,False,22,20,caution
Shane Van Gisbergen,4469,Chv,88,18,28,72.055,124.905,Trackhouse Racing,False,False,26,33,caution
Bubba Wallace,4025,Tyt,23,188,11,72.025,124.957,23XI Racing,False,False,3,29,caution
Zane Smith,4272,Frd,38,83,37,72.023,124.960,Front Row Motorsports,False,False,37,36,pitting out
Kyle Larson,4030,Chv,5,15,25,71.996,125.007,Hendrick Motorsports,False,False,22,20,pitting in
Ty Gibbs,4368,Tyt,54,67,14,71.987,125.022,Joe Gibbs Racing,False,False,23,16,pitting out
Justin Allgaier,34,Chv,40,165,34,71.984,125.027,JR Motorsports,False,True,19,9,caution
Justin Allgaier,34,Chv,40,187,18,71.982,125.031,JR Motorsports,False,True,19,9,caution
Kyle Larson,4030,Chv,5,18,26,71.978,125.039,Hendrick Motorsports,False,False,22,20,caution
Chase Briscoe,4228,Tyt,19,75,10,71.976,125.042,Joe Gibbs Racing,False,False,1,4,pitting out
Daniel Suarez,4113,Chv,99,74,5,71.976,125.042,Trackhouse Racing,False,False,36,13,caution
Ricky Stenhouse Jr.,3888,Chv,47,74,7,71.960,125.070,HYAK Motorsports,False,False,31,18,caution
William Byron,4184,Chv,24,188,16,71.958,125.073,Hendrick Motorsports,False,False,5,1,caution
William Byron,4184,Chv,24,164,5,71.950,125.087,Hendrick Motorsports,False,False,5,1,caution
Ty Dillon,4013,Chv,10,134,8,71.947,125.092,Kaulig Racing,False,False,7,14,pitting out
Todd Gilliland,4231,Frd,34,187,8,71.945,125.095,Front Row Motorsports,False,False,14,27,"pitting out,pitting in"
Todd Gilliland,4231,Frd,34,18,31,71.932,125.119,Front Row Motorsports,False,False,14,27,caution
