driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Cody Ware,4125,Frd,51,22,24,89.395,80.139,Rick Ware Racing,False,False,36,34,green
Cody Ware,4125,Frd,51,18,36,89.385,80.148,Rick Ware Racing,False,False,36,34,green
Brad Keselowski,1816,Frd,6,24,25,89.381,80.151,RFK Racing,False,False,21,11,green
Denny Hamlin,1361,Tyt,11,61,30,89.370,80.161,Joe Gibbs Racing,False,False,16,20,green
Katherine Legge,4284,Chv,78,21,37,89.370,80.161,Live Fast Motorsports,False,False,37,31,green
Ross Chastain,4001,Chv,1,25,1,89.362,80.168,Trackhouse Racing,False,False,4,24,green
Denny Hamlin,1361,Tyt,11,16,26,89.359,80.171,Joe Gibbs Racing,False,False,16,20,green
Zane Smith,4272,Frd,38,15,16,89.353,80.176,Front Row Motorsports,False,False,12,27,green
Noah Gragson,4224,Frd,4,88,13,89.352,80.177,Front Row Motorsports,False,False,32,37,green
Cody Ware,4125,Frd,51,2,36,89.333,80.194,Rick Ware Racing,False,False,36,34,green
AJ Allmendinger,3774,Chv,16,1,6,89.331,80.196,Kaulig Racing,False,False,5,18,start
Noah Gragson,4224,Frd,4,18,30,89.329,80.198,Front Row Motorsports,False,False,32,37,green
Daniel Suarez,4113,Chv,99,21,15,89.313,80.212,Trackhouse Racing,False,False,19,14,pitting in
Daniel Suarez,4113,Chv,99,20,16,89.312,80.213,Trackhouse Racing,False,False,19,14,green
Chris Buescher,3989,Frd,17,66,6,89.311,80.214,RFK Racing,False,False,14,16,restart
Justin Haley,4172,Chv,7,68,30,89.306,80.219,Spire Motorsports,False,False,29,15,green
Kyle Busch,454,Chv,8,15,21,89.303,80.221,Richard Childress Racing,False,False,17,10,green
Kyle Larson,4030,Chv,5,19,19,89.299,80.225,Hendrick Motorsports,False,False,11,35,green
Josh Berry,4123,Frd,21,67,32,89.297,80.227,Wood Brothers Racing,False,False,25,13,green
Cole Custer,4104,Frd,41,23,11,89.296,80.228,Haas Factory Team,False,False,27,23,green
Michael McDowell,3832,Chv,71,60,7,89.287,80.236,Spire Motorsports,False,False,15,4,restart
Katherine Legge,4284,Chv,78,12,37,89.284,80.238,Live Fast Motorsports,False,False,37,31,green
Erik Jones,4059,Tyt,43,67,35,89.280,80.242,Legacy Motor Club,False,False,31,29,green
Carson Hocevar,4326,Chv,77,16,33,89.264,80.256,Spire Motorsports,False,False,23,32,green
Noah Gragson,4224,Frd,4,21,28,89.255,80.264,Front Row Motorsports,False,False,32,37,green
Katherine Legge,4284,Chv,78,55,22,89.254,80.265,Live Fast Motorsports,False,False,37,31,green
Christopher Bell,4153,Tyt,20,1,7,89.250,80.269,Joe Gibbs Racing,False,False,10,5,start
Justin Haley,4172,Chv,7,20,33,89.250,80.269,Spire Motorsports,False,False,29,15,green
AJ Allmendinger,3774,Chv,16,61,31,89.248,80.271,Kaulig Racing,False,False,5,18,green
Cody Ware,4125,Frd,51,83,23,89.247,80.272,Rick Ware Racing,False,False,36,34,green
Zane Smith,4272,Frd,38,18,21,89.242,80.276,Front Row Motorsports,False,False,12,27,green
Todd Gilliland,4231,Frd,34,25,12,89.239,80.279,Front Row Motorsports,False,False,35,22,green
John Hunter Nemechek,4092,Tyt,42,51,34,89.238,80.280,Legacy Motor Club,False,False,18,28,green
Cody Ware,4125,Frd,51,23,20,89.237,80.281,Rick Ware Racing,False,False,36,34,green
Ryan Preece,4070,Frd,60,25,22,89.237,80.281,RFK Racing,False,False,20,12,green
Chase Elliott,4062,Chv,9,60,6,89.234,80.283,Hendrick Motorsports,False,False,13,3,restart
Justin Haley,4172,Chv,7,18,34,89.230,80.287,Spire Motorsports,False,False,29,15,green
Ryan Blaney,4023,Frd,12,55,9,89.228,80.289,Team Penske,False,False,7,36,green
Erik Jones,4059,Tyt,43,68,36,89.224,80.292,Legacy Motor Club,False,False,31,29,green
Ricky Stenhouse Jr.,3888,Chv,47,55,5,89.209,80.306,HYAK Motorsports,False,False,34,33,green
Cody Ware,4125,Frd,51,21,31,89.184,80.328,Rick Ware Racing,False,False,36,34,green
Cole Custer,4104,Frd,41,2,34,89.164,80.346,Haas Factory Team,False,False,27,23,green
Ryan Preece,4070,Frd,60,66,7,89.148,80.361,RFK Racing,False,False,20,12,restart
Ricky Stenhouse Jr.,3888,Chv,47,53,5,89.129,80.378,HYAK Motorsports,False,False,34,33,green
