driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Josh Berry,4123,Frd,21,167,13,59.805,15.049,Wood Brothers Racing,False,False,22,13,green
Carson Hocevar,4326,Chv,77,93,8,59.805,15.049,Spire Motorsports,False,False,15,16,green
Joey Logano,3859,Frd,22,64,8,59.805,15.049,Team Penske,False,False,7,4,green
Todd Gilliland,4231,Frd,34,163,14,59.805,15.049,Front Row Motorsports,False,False,20,14,green
Kyle Larson,4030,Chv,5,58,14,59.805,15.049,Hendrick Motorsports,False,False,21,17,green
Noah Gragson,4224,Frd,4,137,17,59.801,15.050,Front Row Motorsports,False,False,9,20,green
Josh Berry,4123,Frd,21,61,20,59.801,15.050,Wood Brothers Racing,False,False,22,13,green
Ryan Preece,4070,Frd,60,165,11,59.801,15.050,RFK Racing,False,False,12,11,green
Denny Hamlin,1361,Tyt,11,177,3,59.801,15.050,Joe Gibbs Racing,False,False,3,3,green
William Byron,4184,Chv,24,50,15,59.801,15.050,Hendrick Motorsports,False,False,11,18,green
Chase Elliott,4062,Chv,9,194,1,59.801,15.050,Hendrick Motorsports,False,False,1,1,green
Kyle Busch,454,Chv,8,163,15,59.797,15.051,Richard Childress Racing,False,False,13,15,green
William Byron,4184,Chv,24,160,17,59.797,15.051,Hendrick Motorsports,False,False,11,18,green
Josh Berry,4123,Frd,21,159,13,59.797,15.051,Wood Brothers Racing,False,False,22,13,green
Alex Bowman,4045,Chv,48,61,19,59.797,15.051,Hendrick Motorsports,False,False,19,19,green
Joey Logano,3859,Frd,22,190,4,59.797,15.051,Team Penske,False,False,7,4,green
Todd Gilliland,4231,Frd,34,33,20,59.797,15.051,Front Row Motorsports,False,False,20,14,green
Chase Briscoe,4228,Tyt,19,83,12,59.793,15.052,Joe Gibbs Racing,False,False,6,23,green
Chase Elliott,4062,Chv,9,188,1,59.793,15.052,Hendrick Motorsports,False,False,1,1,green
Carson Hocevar,4326,Chv,77,87,8,59.793,15.052,Spire Motorsports,False,False,15,16,green
Josh Berry,4123,Frd,21,171,13,59.793,15.052,Wood Brothers Racing,False,False,22,13,green
