driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Zane Smith,4272,Frd,38,147,16,183.765,52.110,Front Row Motorsports,False,False,23,9,green
Ty Gibbs,4368,Tyt,54,165,21,183.765,52.110,Joe Gibbs Racing,False,False,18,3,green
Kyle Busch,454,Chv,8,192,11,183.762,52.111,Richard Childress Racing,False,False,3,19,restart
John Hunter Nemechek,4092,Tyt,42,146,17,183.762,52.111,Legacy Motor Club,False,False,28,14,green
Denny Hamlin,1361,Tyt,11,90,30,183.762,52.111,Joe Gibbs Racing,True,False,17,24,green
Ryan Preece,4070,Frd,60,137,5,183.762,52.111,RFK Racing,False,False,5,15,green
Michael McDowell,3832,Chv,71,81,1,183.758,52.112,Spire Motorsports,False,False,1,17,green
Kyle Larson,4030,Chv,5,156,16,183.758,52.112,Hendrick Motorsports,True,False,19,26,green
Casey Mears,2215,Frd,66,157,29,183.755,52.113,Garage 66,False,False,40,18,green
Bubba Wallace,4025,Tyt,23,129,11,183.755,52.113,23XI Racing,False,False,10,4,green
Carson Hocevar,4326,Chv,77,165,19,183.755,52.113,Spire Motorsports,False,False,32,6,green
Zane Smith,4272,Frd,38,157,19,183.751,52.114,Front Row Motorsports,False,False,23,9,green
Ross Chastain,4001,Chv,1,18,26,183.751,52.114,Trackhouse Racing,False,False,24,13,green
Ryan Preece,4070,Frd,60,142,7,183.747,52.115,RFK Racing,False,False,5,15,green
Chris Buescher,3989,Frd,17,146,4,183.747,52.115,RFK Racing,False,False,14,30,green
William Byron,4184,Chv,24,141,15,183.747,52.115,Hendrick Motorsports,True,False,13,25,green
Ryan Blaney,4023,Frd,12,96,7,183.747,52.115,Team Penske,True,False,8,23,green
William Byron,4184,Chv,24,144,15,183.747,52.115,Hendrick Motorsports,True,False,13,25,green
Brad Keselowski,1816,Frd,6,95,6,183.744,52.116,RFK Racing,False,False,20,10,green
William Byron,4184,Chv,24,129,23,183.744,52.116,Hendrick Motorsports,True,False,13,25,green
Joey Logano,3859,Frd,22,144,1,183.737,52.118,Team Penske,True,False,16,16,green
Bubba Wallace,4025,Tyt,23,93,10,183.737,52.118,23XI Racing,False,False,10,4,green
Ryan Blaney,4023,Frd,12,144,4,183.737,52.118,Team Penske,True,False,8,23,green
