driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Jesse Love,4463,Chv,62,50,37,175.490,30.771,Beard Motorsports,False,True,35,31,green
Jesse Love,4463,Chv,62,44,37,175.467,30.775,Beard Motorsports,False,True,35,31,green
Chad Finchum,4232,Frd,66,7,38,175.467,30.775,Garage 66,False,False,38,37,green
Chad Finchum,4232,Frd,66,100,36,175.433,30.781,Garage 66,False,False,38,37,green
Ty Dillon,4013,Chv,10,94,34,175.427,30.782,Kaulig Racing,False,False,23,12,restart
Jesse Love,4463,Chv,62,38,37,175.410,30.785,Beard Motorsports,False,True,35,31,green
Daniel Suarez,4113,Chv,99,53,28,175.410,30.785,Trackhouse Racing,False,False,25,10,green
Alex Bowman,4045,Chv,48,94,13,175.404,30.786,Hendrick Motorsports,False,False,11,35,restart
Christopher Bell,4153,Tyt,20,161,25,175.399,30.787,Joe Gibbs Racing,False,False,16,9,green
Chad Finchum,4232,Frd,66,15,38,175.387,30.789,Garage 66,False,False,38,37,green
Chase Briscoe,4228,Tyt,19,247,27,175.370,30.792,Joe Gibbs Racing,False,False,22,27,green
Michael McDowell,3832,Chv,71,258,1,175.347,30.796,Spire Motorsports,False,False,5,26,restart
Chad Finchum,4232,Frd,66,104,36,175.342,30.797,Garage 66,False,False,38,37,green
Daniel Suarez,4113,Chv,99,52,27,175.330,30.799,Trackhouse Racing,False,False,25,10,green
Chad Finchum,4232,Frd,66,144,35,175.325,30.800,Garage 66,False,False,38,37,green
Riley Herbst,4269,Tyt,35,94,31,175.319,30.801,23XI Racing,False,False,21,14,restart
Joey Logano,3859,Frd,22,247,3,175.313,30.802,Team Penske,False,False,27,1,green
John Hunter Nemechek,4092,Tyt,42,2,31,175.313,30.802,Legacy Motor Club,False,False,28,8,green
Chad Finchum,4232,Frd,66,55,38,175.302,30.804,Garage 66,False,False,38,37,green
Daniel Suarez,4113,Chv,99,70,32,175.291,30.806,Trackhouse Racing,False,False,25,10,green
Jesse Love,4463,Chv,62,54,37,175.291,30.806,Beard Motorsports,False,True,35,31,green
Ty Gibbs,4368,Tyt,54,94,9,175.273,30.809,Joe Gibbs Racing,False,False,6,23,restart
Riley Herbst,4269,Tyt,35,161,30,175.234,30.816,23XI Racing,False,False,21,14,green
Chase Briscoe,4228,Tyt,19,124,37,175.211,30.820,Joe Gibbs Racing,False,False,22,27,green
Chase Elliott,4062,Chv,9,217,28,175.188,30.824,Hendrick Motorsports,False,False,29,16,green
Chase Briscoe,4228,Tyt,19,130,36,175.171,30.827,Joe Gibbs Racing,False,False,22,27,caution
Christopher Bell,4153,Tyt,20,94,29,175.160,30.829,Joe Gibbs Racing,False,False,16,9,restart
Zane Smith,4272,Frd,38,229,8,175.160,30.829,Front Row Motorsports,False,False,13,17,green
Chad Finchum,4232,Frd,66,106,36,175.131,30.834,Garage 66,False,False,38,37,green
Chad Finchum,4232,Frd,66,102,36,175.114,30.837,Garage 66,False,False,38,37,green
Brad Keselowski,1816,Frd,6,4,33,175.103,30.839,RFK Racing,False,False,30,28,green
Chase Briscoe,4228,Tyt,19,131,36,175.086,30.842,Joe Gibbs Racing,False,False,22,27,caution
Chad Finchum,4232,Frd,66,11,38,175.075,30.844,Garage 66,False,False,38,37,green
Chad Finchum,4232,Frd,66,103,36,175.069,30.845,Garage 66,False,False,38,37,green
Chad Finchum,4232,Frd,66,151,35,175.012,30.855,Garage 66,False,False,38,37,green
Chad Finchum,4232,Frd,66,31,38,175.006,30.856,Garage 66,False,False,38,37,green
Chase Briscoe,4228,Tyt,19,133,36,175.001,30.857,Joe Gibbs Racing,False,False,22,27,green
Cody Ware,4125,Frd,51,135,34,175.001,30.857,Rick Ware Racing,False,False,36,30,green
Chase Briscoe,4228,Tyt,19,132,36,174.995,30.858,Joe Gibbs Racing,False,False,22,27,restart
Chad Finchum,4232,Frd,66,145,35,174.989,30.859,Garage 66,False,False,38,37,green
Chad Finchum,4232,Frd,66,149,35,174.984,30.860,Garage 66,False,False,38,37,green
Austin Cindric,4180,Frd,2,179,2,174.950,30.866,Team Penske,False,False,3,25,restart
Ross Chastain,4001,Chv,1,69,25,174.944,30.867,Trackhouse Racing,False,False,31,2,green
Chase Elliott,4062,Chv,9,94,15,174.916,30.872,Hendrick Motorsports,False,False,29,16,restart
Chad Finchum,4232,Frd,66,13,38,174.893,30.876,Garage 66,False,False,38,37,green
Todd Gilliland,4231,Frd,34,53,31,174.882,30.878,Front Row Motorsports,False,False,32,11,green
Austin Dillon,3873,Chv,3,71,22,174.882,30.878,Richard Childress Racing,False,False,19,7,green
Kyle Larson,4030,Chv,5,132,1,174.876,30.879,Hendrick Motorsports,False,False,4,4,restart
Jesse Love,4463,Chv,62,42,37,174.859,30.882,Beard Motorsports,False,True,35,31,green
Bubba Wallace,4025,Tyt,23,94,10,174.859,30.882,23XI Racing,False,False,9,33,restart
Kyle Busch,454,Chv,8,94,12,174.836,30.886,Richard Childress Racing,False,False,26,20,restart
Chad Finchum,4232,Frd,66,29,38,174.831,30.887,Garage 66,False,False,38,37,green
Kyle Larson,4030,Chv,5,235,1,174.825,30.888,Hendrick Motorsports,False,False,4,4,restart
Ross Chastain,4001,Chv,1,6,31,174.825,30.888,Trackhouse Racing,False,False,31,2,green
John Hunter Nemechek,4092,Tyt,42,54,33,174.791,30.894,Legacy Motor Club,False,False,28,8,green
Joey Logano,3859,Frd,22,258,2,174.791,30.894,Team Penske,False,False,27,1,restart
Chad Finchum,4232,Frd,66,10,38,174.786,30.895,Garage 66,False,False,38,37,green
Jesse Love,4463,Chv,62,70,37,174.780,30.896,Beard Motorsports,False,True,35,31,green
Zane Smith,4272,Frd,38,218,18,174.774,30.897,Front Row Motorsports,False,False,13,17,green
Kyle Larson,4030,Chv,5,88,2,174.763,30.899,Hendrick Motorsports,False,False,4,4,restart
Austin Dillon,3873,Chv,3,73,23,174.746,30.902,Richard Childress Racing,False,False,19,7,green
Ricky Stenhouse Jr.,3888,Chv,47,4,35,174.735,30.904,HYAK Motorsports,False,False,34,6,green
Jesse Love,4463,Chv,62,59,37,174.735,30.904,Beard Motorsports,False,True,35,31,green
Ross Chastain,4001,Chv,1,94,16,174.701,30.910,Trackhouse Racing,False,False,31,2,restart
Chad Finchum,4232,Frd,66,107,36,174.701,30.910,Garage 66,False,False,38,37,green
William Byron,4184,Chv,24,94,7,174.695,30.911,Hendrick Motorsports,False,False,2,13,restart
Michael McDowell,3832,Chv,71,72,9,174.689,30.912,Spire Motorsports,False,False,5,26,green
Joey Logano,3859,Frd,22,94,14,174.627,30.923,Team Penske,False,False,27,1,restart
Chad Finchum,4232,Frd,66,16,38,174.605,30.927,Garage 66,False,False,38,37,green
Daniel Suarez,4113,Chv,99,72,34,174.605,30.927,Trackhouse Racing,False,False,25,10,green
Chase Briscoe,4228,Tyt,19,134,36,174.588,30.930,Joe Gibbs Racing,False,False,22,27,green
Michael McDowell,3832,Chv,71,88,8,174.560,30.935,Spire Motorsports,False,False,5,26,restart
Kyle Larson,4030,Chv,5,226,1,174.537,30.939,Hendrick Motorsports,False,False,4,4,restart
Chase Briscoe,4228,Tyt,19,137,36,174.531,30.940,Joe Gibbs Racing,False,False,22,27,green
Ryan Blaney,4023,Frd,12,94,17,174.514,30.943,Team Penske,False,False,24,3,restart
Chad Finchum,4232,Frd,66,5,38,174.503,30.945,Garage 66,False,False,38,37,green
Chad Finchum,4232,Frd,66,32,38,174.498,30.946,Garage 66,False,False,38,37,green
Jesse Love,4463,Chv,62,51,37,174.475,30.950,Beard Motorsports,False,True,35,31,green
Tyler Reddick,4065,Tyt,45,88,4,174.469,30.951,23XI Racing,False,False,17,21,restart
Chad Finchum,4232,Frd,66,34,38,174.396,30.964,Garage 66,False,False,38,37,green
Chase Briscoe,4228,Tyt,19,246,28,174.390,30.965,Joe Gibbs Racing,False,False,22,27,green
Chad Finchum,4232,Frd,66,12,38,174.379,30.967,Garage 66,False,False,38,37,green
Chase Briscoe,4228,Tyt,19,245,28,174.368,30.969,Joe Gibbs Racing,False,False,22,27,restart
Bubba Wallace,4025,Tyt,23,88,10,174.368,30.969,23XI Racing,False,False,9,33,restart
Chad Finchum,4232,Frd,66,150,35,174.334,30.975,Garage 66,False,False,38,37,green
Austin Cindric,4180,Frd,2,1,3,174.329,30.976,Team Penske,False,False,3,25,start
William Byron,4184,Chv,24,1,2,174.312,30.979,Hendrick Motorsports,False,False,2,13,start
Riley Herbst,4269,Tyt,35,71,24,174.306,30.980,23XI Racing,False,False,21,14,green
Cody Ware,4125,Frd,51,217,24,174.306,30.980,Rick Ware Racing,False,False,36,30,green
Brad Keselowski,1816,Frd,6,94,18,174.284,30.984,RFK Racing,False,False,30,28,restart
Jesse Love,4463,Chv,62,49,37,174.284,30.984,Beard Motorsports,False,True,35,31,green
Chad Finchum,4232,Frd,66,14,38,174.255,30.989,Garage 66,False,False,38,37,green
Ryan Blaney,4023,Frd,12,258,3,174.239,30.992,Team Penske,False,False,24,3,restart
Ricky Stenhouse Jr.,3888,Chv,47,94,23,174.233,30.993,HYAK Motorsports,False,False,34,6,restart
Kyle Larson,4030,Chv,5,179,3,174.233,30.993,Hendrick Motorsports,False,False,4,4,restart
Michael McDowell,3832,Chv,71,1,4,174.222,30.995,Spire Motorsports,False,False,5,26,start
Shane Van Gisbergen,4469,Chv,88,4,37,174.205,30.998,Trackhouse Racing,False,False,37,22,green
Ty Gibbs,4368,Tyt,54,179,6,174.194,31.000,Joe Gibbs Racing,False,False,6,23,restart
Chad Finchum,4232,Frd,66,27,38,174.194,31.000,Garage 66,False,False,38,37,green
Carson Hocevar,4326,Chv,77,88,6,174.149,31.008,Spire Motorsports,False,False,1,24,restart
Chase Briscoe,4228,Tyt,19,211,31,174.143,31.009,Joe Gibbs Racing,False,False,22,27,green
Daniel Suarez,4113,Chv,99,73,34,174.121,31.013,Trackhouse Racing,False,False,25,10,green
Ryan Preece,4070,Frd,60,179,8,174.109,31.015,RFK Racing,False,False,33,29,restart
Chase Briscoe,4228,Tyt,19,135,36,174.092,31.018,Joe Gibbs Racing,False,False,22,27,green
Ryan Blaney,4023,Frd,12,235,2,174.092,31.018,Team Penske,False,False,24,3,restart
Jesse Love,4463,Chv,62,71,37,174.081,31.020,Beard Motorsports,False,True,35,31,green
