driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Cole Custer,4104,Frd,41,50,15,115.438,19.491,Haas Factory Team,False,False,11,9,green
Chad Finchum,4232,Frd,66,86,18,115.438,19.491,Garage 66,False,False,18,18,green
Todd Gilliland,4231,Frd,34,40,18,115.426,19.493,Front Row Motorsports,False,False,17,12,green
Cody Ware,4125,Frd,15,85,16,115.420,19.494,Rick Ware Racing,False,False,15,16,green
John Hunter Nemechek,4092,Tyt,42,40,8,115.420,19.494,Legacy Motor Club,False,False,8,2,green
Justin Haley,4172,Chv,7,34,9,115.420,19.494,Spire Motorsports,False,False,7,14,green
AJ Allmendinger,3774,Chv,16,44,11,115.414,19.495,Kaulig Racing,False,False,16,7,green
Todd Gilliland,4231,Frd,34,100,12,115.402,19.497,Front Row Motorsports,False,False,17,12,pitting in
Justin Haley,4172,Chv,7,49,11,115.402,19.497,Spire Motorsports,False,False,7,14,green
Noah Gragson,4224,Frd,4,48,13,115.402,19.497,Front Row Motorsports,False,False,3,17,green
Ty Gibbs,4368,Tyt,54,98,13,115.396,19.498,Joe Gibbs Racing,False,False,9,15,green
Ty Dillon,4013,Chv,10,47,7,115.361,19.504,Kaulig Racing,False,False,10,3,green
Justin Haley,4172,Chv,7,100,14,115.361,19.504,Spire Motorsports,False,False,7,14,pitting in
Shane Van Gisbergen,4469,Chv,88,95,14,115.361,19.504,Trackhouse Racing,False,False,1,13,green
Chad Finchum,4232,Frd,66,34,18,115.343,19.507,Garage 66,False,False,18,18,green
Ty Gibbs,4368,Tyt,54,96,13,115.343,19.507,Joe Gibbs Racing,False,False,9,15,green
Chad Finchum,4232,Frd,66,33,18,115.331,19.509,Garage 66,False,False,18,18,green
Chad Finchum,4232,Frd,66,76,17,115.320,19.511,Garage 66,False,False,18,18,green
Zane Smith,4272,Frd,38,76,15,115.320,19.511,Front Row Motorsports,False,False,6,6,green
Todd Gilliland,4231,Frd,34,46,18,115.314,19.512,Front Row Motorsports,False,False,17,12,green
