driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Tyler Reddick,4065,Tyt,45,14,4,86.312,91.760,23XI Racing,False,False,4,3,green
Ross Chastain,4001,Chv,1,40,28,86.312,91.760,Trackhouse Racing,False,False,22,10,green
Austin Hill,4133,Chv,33,36,22,86.312,91.760,Richard Childress Racing,False,True,30,9,green
Ryan Preece,4070,Frd,60,52,14,86.311,91.761,RFK Racing,False,False,7,7,green
Ty Gibbs,4368,Tyt,54,12,6,86.311,91.761,Joe Gibbs Racing,False,False,9,2,green
Chase Briscoe,4228,Tyt,19,14,5,86.309,91.763,Joe Gibbs Racing,False,False,5,23,green
Shane Van Gisbergen,4469,Chv,88,28,4,86.307,91.765,Trackhouse Racing,False,False,1,1,green
AJ Allmendinger,3774,Chv,16,57,6,86.307,91.765,Kaulig Racing,False,False,16,6,green
AJ Allmendinger,3774,Chv,16,26,7,86.306,91.766,Kaulig Racing,False,False,16,6,green
Ryan Preece,4070,Frd,60,56,12,86.305,91.768,RFK Racing,False,False,7,7,green
Josh Berry,4123,Frd,21,10,14,86.304,91.769,Wood Brothers Racing,False,False,29,34,green
Ryan Blaney,4023,Frd,12,55,29,86.302,91.771,Team Penske,False,False,17,12,green
Tyler Reddick,4065,Tyt,45,29,2,86.299,91.774,23XI Racing,False,False,4,3,pitting in
Chase Elliott,4062,Chv,9,36,14,86.298,91.775,Hendrick Motorsports,False,False,39,16,green
Chase Briscoe,4228,Tyt,19,57,1,86.294,91.779,Joe Gibbs Racing,False,False,5,23,green
Kyle Busch,454,Chv,8,13,3,86.294,91.779,Richard Childress Racing,False,False,6,5,green
Christopher Bell,4153,Tyt,20,8,8,86.290,91.783,Joe Gibbs Racing,False,False,13,24,green
Chase Briscoe,4228,Tyt,19,15,5,86.290,91.784,Joe Gibbs Racing,False,False,5,23,green
Shane Van Gisbergen,4469,Chv,88,67,1,86.289,91.785,Trackhouse Racing,False,False,1,1,restart
Joey Logano,3859,Frd,22,9,10,86.284,91.790,Team Penske,False,False,12,11,green
Shane Van Gisbergen,4469,Chv,88,30,2,86.274,91.801,Trackhouse Racing,False,False,1,1,green
Ross Chastain,4001,Chv,1,36,5,86.272,91.803,Trackhouse Racing,False,False,22,10,pitting in
Ross Chastain,4001,Chv,1,11,11,86.269,91.806,Trackhouse Racing,False,False,22,10,green
Tyler Reddick,4065,Tyt,45,56,2,86.269,91.806,23XI Racing,False,False,4,3,green
Ryan Preece,4070,Frd,60,8,7,86.260,91.815,RFK Racing,False,False,7,7,green
Justin Haley,4172,Chv,7,56,15,86.259,91.817,Spire Motorsports,False,False,28,22,green
AJ Allmendinger,3774,Chv,16,51,8,86.255,91.821,Kaulig Racing,False,False,16,6,green
Kyle Larson,4030,Chv,5,55,11,86.251,91.825,Hendrick Motorsports,False,False,14,13,green
Ty Gibbs,4368,Tyt,54,73,2,86.251,91.825,Joe Gibbs Racing,False,False,9,2,green
Ryan Blaney,4023,Frd,12,10,12,86.250,91.826,Team Penske,False,False,17,12,green
AJ Allmendinger,3774,Chv,16,13,9,86.245,91.831,Kaulig Racing,False,False,16,6,green
Christopher Bell,4153,Tyt,20,13,8,86.243,91.834,Joe Gibbs Racing,False,False,13,24,green
Austin Cindric,4180,Frd,2,36,12,86.242,91.835,Team Penske,False,False,27,27,green
Kyle Larson,4030,Chv,5,37,8,86.239,91.838,Hendrick Motorsports,False,False,14,13,green
Ryan Blaney,4023,Frd,12,35,6,86.239,91.838,Team Penske,False,False,17,12,green
Ty Gibbs,4368,Tyt,54,36,4,86.234,91.843,Joe Gibbs Racing,False,False,9,2,green
Ricky Stenhouse Jr.,3888,Chv,47,59,17,86.232,91.845,HYAK Motorsports,False,False,32,31,green
Chase Elliott,4062,Chv,9,56,26,86.230,91.847,Hendrick Motorsports,False,False,39,16,green
Austin Hill,4133,Chv,33,40,27,86.229,91.848,Richard Childress Racing,False,True,30,9,green
Christopher Bell,4153,Tyt,20,58,26,86.228,91.849,Joe Gibbs Racing,False,False,13,24,green
Kyle Larson,4030,Chv,5,14,16,86.226,91.852,Hendrick Motorsports,False,False,14,13,green
Ty Gibbs,4368,Tyt,54,58,4,86.224,91.854,Joe Gibbs Racing,False,False,9,2,green
Kyle Larson,4030,Chv,5,36,9,86.222,91.856,Hendrick Motorsports,False,False,14,13,green
AJ Allmendinger,3774,Chv,16,12,9,86.222,91.856,Kaulig Racing,False,False,16,6,green
Ross Chastain,4001,Chv,1,10,11,86.221,91.857,Trackhouse Racing,False,False,22,10,green
Chase Briscoe,4228,Tyt,19,41,6,86.220,91.858,Joe Gibbs Racing,False,False,5,23,green
Ross Chastain,4001,Chv,1,71,9,86.219,91.859,Trackhouse Racing,False,False,22,10,green
Chase Briscoe,4228,Tyt,19,8,5,86.219,91.859,Joe Gibbs Racing,False,False,5,23,green
Zane Smith,4272,Frd,38,27,28,86.218,91.860,Front Row Motorsports,False,False,26,14,green
Chase Briscoe,4228,Tyt,19,9,5,86.216,91.862,Joe Gibbs Racing,False,False,5,23,green
Alex Bowman,4045,Chv,48,37,9,86.214,91.864,Hendrick Motorsports,False,False,11,8,green
Michael McDowell,3832,Chv,71,26,1,86.203,91.876,Spire Motorsports,False,False,2,32,green
Denny Hamlin,1361,Tyt,11,37,18,86.203,91.876,Joe Gibbs Racing,False,False,40,4,green
Kyle Busch,454,Chv,8,54,14,86.197,91.883,Richard Childress Racing,False,False,6,5,green
Chase Elliott,4062,Chv,9,9,25,86.192,91.888,Hendrick Motorsports,False,False,39,16,green
Ty Gibbs,4368,Tyt,54,35,4,86.190,91.890,Joe Gibbs Racing,False,False,9,2,green
