driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
William Byron,4184,Chv,24,266,10,59.953,90.070,Hendrick Motorsports,True,False,11,9,caution
Chris Buescher,3989,Frd,17,94,7,59.925,90.112,RFK Racing,False,False,15,15,caution
Justin Haley,4172,Chv,7,255,11,59.918,90.123,Spire Motorsports,False,False,22,18,pitting out
Daniel Suarez,4113,Chv,99,85,32,59.894,90.160,Trackhouse Racing,False,False,30,17,caution
William Byron,4184,Chv,24,91,15,59.890,90.165,Hendrick Motorsports,True,False,11,9,caution
Tyler Reddick,4065,Tyt,45,168,9,59.870,90.196,23XI Racing,True,False,12,7,pitting out
Noah Gragson,4224,Frd,4,213,13,59.848,90.229,Front Row Motorsports,False,False,14,23,pitting out
Noah Gragson,4224,Frd,4,91,19,59.816,90.277,Front Row Motorsports,False,False,14,23,caution
Noah Gragson,4224,Frd,4,219,27,59.803,90.297,Front Row Motorsports,False,False,14,23,pitting out
Christopher Bell,4153,Tyt,20,91,1,59.795,90.308,Joe Gibbs Racing,True,False,5,3,caution
Justin Haley,4172,Chv,7,91,20,59.703,90.448,Spire Motorsports,False,False,22,18,caution
Kyle Larson,4030,Chv,5,271,5,59.688,90.470,Hendrick Motorsports,True,False,3,6,caution
Kyle Larson,4030,Chv,5,218,6,59.684,90.477,Hendrick Motorsports,True,False,3,6,caution
Tyler Reddick,4065,Tyt,45,218,7,59.666,90.504,23XI Racing,True,False,12,7,caution
Ty Dillon,4013,Chv,10,255,10,59.664,90.507,Kaulig Racing,False,False,33,13,pitting out
Kyle Busch,454,Chv,8,91,23,59.663,90.508,Richard Childress Racing,False,False,29,19,caution
Ty Dillon,4013,Chv,10,91,21,59.649,90.530,Kaulig Racing,False,False,33,13,caution
Christopher Bell,4153,Tyt,20,218,2,59.624,90.568,Joe Gibbs Racing,True,False,5,3,caution
Josh Berry,4123,Frd,21,91,22,59.622,90.571,Wood Brothers Racing,False,False,13,33,caution
Carson Hocevar,4326,Chv,77,216,9,59.620,90.574,Spire Motorsports,False,False,6,29,pitting in
Bubba Wallace,4025,Tyt,23,169,6,59.565,90.657,23XI Racing,True,False,7,5,caution
AJ Allmendinger,3774,Chv,16,91,16,59.508,90.744,Kaulig Racing,False,False,20,36,caution
Austin Cindric,4180,Frd,2,91,17,59.488,90.775,Team Penske,True,False,26,30,caution
Noah Gragson,4224,Frd,4,59,12,59.486,90.778,Front Row Motorsports,False,False,14,23,caution
William Byron,4184,Chv,24,84,15,59.475,90.795,Hendrick Motorsports,True,False,11,9,caution
Bubba Wallace,4025,Tyt,23,172,5,59.473,90.798,23XI Racing,True,False,7,5,caution
Chase Elliott,4062,Chv,9,214,3,59.457,90.822,Hendrick Motorsports,True,False,4,1,caution
Ross Chastain,4001,Chv,1,218,9,59.454,90.826,Trackhouse Racing,True,False,9,11,caution
Justin Haley,4172,Chv,7,213,11,59.439,90.849,Spire Motorsports,False,False,22,18,pitting out
Chris Buescher,3989,Frd,17,218,8,59.432,90.860,RFK Racing,False,False,15,15,caution
