driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Joey Logano,3859,Frd,22,261,27,35.357,54.269,Team Penske,False,False,38,24,caution
Kyle Busch,454,Chv,8,262,20,35.345,54.288,Richard Childress Racing,False,False,15,14,caution
Ty Dillon,4013,Chv,10,132,17,35.345,54.288,Kaulig Racing,False,False,12,32,caution
Chase Briscoe,4228,Tyt,19,140,10,35.345,54.287,Joe Gibbs Racing,False,False,14,4,caution
Austin Dillon,3873,Chv,3,132,19,35.344,54.289,Richard Childress Racing,False,False,17,10,caution
Noah Gragson,4224,Frd,4,185,30,35.343,54.291,Front Row Motorsports,False,False,31,23,caution
Chase Elliott,4062,Chv,9,263,17,35.338,54.298,Hendrick Motorsports,False,False,20,15,caution
Justin Haley,4172,Chv,7,253,6,35.338,54.299,Spire Motorsports,False,False,10,13,caution
Ty Dillon,4013,Chv,10,185,22,35.337,54.300,Kaulig Racing,False,False,12,32,caution
Josh Berry,4123,Frd,21,263,13,35.336,54.302,Wood Brothers Racing,False,False,11,12,caution
Austin Cindric,4180,Frd,2,132,18,35.336,54.301,Team Penske,False,False,21,17,caution
Erik Jones,4059,Tyt,43,264,26,35.330,54.311,Legacy Motor Club,False,False,28,26,caution
Kyle Larson,4030,Chv,5,128,1,35.329,54.313,Hendrick Motorsports,False,False,3,1,caution
Michael McDowell,3832,Chv,71,260,36,35.323,54.322,Spire Motorsports,False,False,13,30,caution
Ricky Stenhouse Jr.,3888,Chv,47,140,8,35.323,54.321,HYAK Motorsports,False,False,2,22,caution
Chase Elliott,4062,Chv,9,262,17,35.321,54.325,Hendrick Motorsports,False,False,20,15,caution
Ryan Blaney,4023,Frd,12,138,9,35.316,54.332,Team Penske,False,False,5,5,caution
Justin Haley,4172,Chv,7,128,3,35.309,54.343,Spire Motorsports,False,False,10,13,caution
Ross Chastain,4001,Chv,1,186,20,35.303,54.353,Trackhouse Racing,False,False,35,7,caution
Riley Herbst,4269,Tyt,35,255,32,35.303,54.353,23XI Racing,False,False,25,28,caution
Christopher Bell,4153,Tyt,20,185,6,35.301,54.355,Joe Gibbs Racing,False,False,7,8,caution
Ryan Blaney,4023,Frd,12,186,13,35.299,54.358,Team Penske,False,False,5,5,caution
Tyler Reddick,4065,Tyt,45,140,16,35.299,54.358,23XI Racing,False,False,27,18,caution
Alex Bowman,4045,Chv,48,187,5,35.298,54.360,Hendrick Motorsports,False,False,1,37,caution
William Byron,4184,Chv,24,132,20,35.290,54.373,Hendrick Motorsports,False,False,26,6,caution
Chase Briscoe,4228,Tyt,19,142,10,35.289,54.374,Joe Gibbs Racing,False,False,14,4,caution
Cody Ware,4125,Frd,51,183,36,35.288,54.375,Rick Ware Racing,False,False,34,36,caution
Corey LaJoie,4096,Frd,01,254,27,35.285,54.380,Rick Ware Racing,False,False,37,34,caution
Ryan Blaney,4023,Frd,12,140,9,35.282,54.384,Team Penske,False,False,5,5,caution
Chase Briscoe,4228,Tyt,19,138,10,35.282,54.384,Joe Gibbs Racing,False,False,14,4,caution
Ryan Blaney,4023,Frd,12,265,9,35.279,54.390,Team Penske,False,False,5,5,caution
Josh Berry,4123,Frd,21,255,13,35.277,54.392,Wood Brothers Racing,False,False,11,12,caution
Bubba Wallace,4025,Tyt,23,253,15,35.271,54.402,23XI Racing,False,False,22,19,caution
Ross Chastain,4001,Chv,1,262,15,35.268,54.407,Trackhouse Racing,False,False,35,7,caution
Kyle Larson,4030,Chv,5,257,1,35.260,54.419,Hendrick Motorsports,False,False,3,1,pitting in
Ricky Stenhouse Jr.,3888,Chv,47,262,19,35.257,54.423,HYAK Motorsports,False,False,2,22,caution
Justin Haley,4172,Chv,7,260,8,35.248,54.437,Spire Motorsports,False,False,10,13,caution
Cole Custer,4104,Frd,41,184,34,35.247,54.439,Haas Factory Team,False,False,33,29,caution
Bubba Wallace,4025,Tyt,23,263,14,35.247,54.439,23XI Racing,False,False,22,19,caution
Tyler Reddick,4065,Tyt,45,263,10,35.244,54.443,23XI Racing,False,False,27,18,caution
Cody Ware,4125,Frd,51,184,36,35.244,54.444,Rick Ware Racing,False,False,34,36,caution
Chase Elliott,4062,Chv,9,140,14,35.242,54.447,Hendrick Motorsports,False,False,20,15,caution
Ryan Blaney,4023,Frd,12,141,9,35.238,54.453,Team Penske,False,False,5,5,caution
Ryan Preece,4070,Frd,60,251,24,35.236,54.456,RFK Racing,False,False,29,20,green
Josh Bilicki,4213,Frd,66,129,39,35.233,54.460,Garage 66,False,True,39,39,caution
Christopher Bell,4153,Tyt,20,141,7,35.228,54.468,Joe Gibbs Racing,False,False,7,8,caution
Ryan Preece,4070,Frd,60,129,24,35.219,54.482,RFK Racing,False,False,29,20,caution
Ty Gibbs,4368,Tyt,54,253,7,35.216,54.487,Joe Gibbs Racing,False,False,6,3,caution
Christopher Bell,4153,Tyt,20,187,6,35.215,54.488,Joe Gibbs Racing,False,False,7,8,caution
Zane Smith,4272,Frd,38,140,20,35.214,54.489,Front Row Motorsports,False,False,18,27,caution
Ty Dillon,4013,Chv,10,186,22,35.209,54.498,Kaulig Racing,False,False,12,32,caution
Kyle Busch,454,Chv,8,185,21,35.208,54.499,Richard Childress Racing,False,False,15,14,caution
Austin Cindric,4180,Frd,2,186,23,35.191,54.526,Team Penske,False,False,21,17,caution
Michael McDowell,3832,Chv,71,257,36,35.189,54.528,Spire Motorsports,False,False,13,30,caution
Todd Gilliland,4231,Frd,34,259,25,35.186,54.533,Front Row Motorsports,False,False,30,35,caution
Noah Gragson,4224,Frd,4,259,28,35.182,54.540,Front Row Motorsports,False,False,31,23,caution
William Byron,4184,Chv,24,140,19,35.179,54.544,Hendrick Motorsports,False,False,26,6,caution
Ross Chastain,4001,Chv,1,255,14,35.178,54.545,Trackhouse Racing,False,False,35,7,caution
John Hunter Nemechek,4092,Tyt,42,259,30,35.162,54.571,Legacy Motor Club,False,False,32,21,caution
AJ Allmendinger,3774,Chv,16,263,12,35.161,54.572,Kaulig Racing,False,False,8,9,caution
Chase Elliott,4062,Chv,9,132,16,35.153,54.585,Hendrick Motorsports,False,False,20,15,caution
Carson Hocevar,4326,Chv,77,260,6,35.153,54.584,Spire Motorsports,False,False,9,11,caution
Denny Hamlin,1361,Tyt,11,259,4,35.150,54.589,Joe Gibbs Racing,False,False,4,2,caution
Ty Dillon,4013,Chv,10,140,17,35.148,54.592,Kaulig Racing,False,False,12,32,caution
Riley Herbst,4269,Tyt,35,184,25,35.148,54.592,23XI Racing,False,False,25,28,caution
Ross Chastain,4001,Chv,1,263,15,35.148,54.592,Trackhouse Racing,False,False,35,7,caution
Joey Logano,3859,Frd,22,259,27,35.142,54.602,Team Penske,False,False,38,24,caution
Cole Custer,4104,Frd,41,183,34,35.141,54.603,Haas Factory Team,False,False,33,29,caution
Josh Berry,4123,Frd,21,140,15,35.139,54.606,Wood Brothers Racing,False,False,11,12,caution
Todd Gilliland,4231,Frd,34,127,32,35.138,54.608,Front Row Motorsports,False,False,30,35,caution
Christopher Bell,4153,Tyt,20,260,4,35.137,54.609,Joe Gibbs Racing,False,False,7,8,caution
Brad Keselowski,1816,Frd,6,255,23,35.133,54.616,RFK Racing,False,False,16,16,caution
William Byron,4184,Chv,24,263,11,35.130,54.620,Hendrick Motorsports,False,False,26,6,caution
Zane Smith,4272,Frd,38,186,14,35.122,54.632,Front Row Motorsports,False,False,18,27,caution
Ryan Blaney,4023,Frd,12,260,9,35.120,54.635,Team Penske,False,False,5,5,caution
AJ Allmendinger,3774,Chv,16,138,11,35.120,54.636,Kaulig Racing,False,False,8,9,caution
Michael McDowell,3832,Chv,71,129,25,35.120,54.636,Spire Motorsports,False,False,13,30,caution
Austin Dillon,3873,Chv,3,262,16,35.116,54.641,Richard Childress Racing,False,False,17,10,caution
Tyler Reddick,4065,Tyt,45,132,15,35.115,54.644,23XI Racing,False,False,27,18,caution
Brad Keselowski,1816,Frd,6,138,12,35.111,54.649,RFK Racing,False,False,16,16,caution
Chris Buescher,3989,Frd,17,259,29,35.110,54.651,RFK Racing,False,False,24,25,caution
Tyler Reddick,4065,Tyt,45,138,16,35.100,54.666,23XI Racing,False,False,27,18,caution
Chase Briscoe,4228,Tyt,19,141,10,35.099,54.668,Joe Gibbs Racing,False,False,14,4,caution
Alex Bowman,4045,Chv,48,263,2,35.093,54.678,Hendrick Motorsports,False,False,1,37,caution
Corey LaJoie,4096,Frd,01,185,31,35.092,54.679,Rick Ware Racing,False,False,37,34,caution
Chase Briscoe,4228,Tyt,19,260,7,35.091,54.680,Joe Gibbs Racing,False,False,14,4,caution
Bubba Wallace,4025,Tyt,23,138,13,35.088,54.685,23XI Racing,False,False,22,19,caution
Austin Cindric,4180,Frd,2,185,23,35.084,54.691,Team Penske,False,False,21,17,caution
AJ Allmendinger,3774,Chv,16,141,11,35.082,54.694,Kaulig Racing,False,False,8,9,caution
Chase Elliott,4062,Chv,9,260,17,35.081,54.697,Hendrick Motorsports,False,False,20,15,caution
Erik Jones,4059,Tyt,43,259,26,35.079,54.699,Legacy Motor Club,False,False,28,26,caution
Daniel Suarez,4113,Chv,99,127,31,35.078,54.701,Trackhouse Racing,False,False,23,33,caution
Bubba Wallace,4025,Tyt,23,141,13,35.070,54.713,23XI Racing,False,False,22,19,caution
Ryan Preece,4070,Frd,60,127,24,35.059,54.731,RFK Racing,False,False,29,20,caution
AJ Allmendinger,3774,Chv,16,187,8,35.057,54.733,Kaulig Racing,False,False,8,9,caution
Austin Dillon,3873,Chv,3,140,18,35.054,54.739,Richard Childress Racing,False,False,17,10,caution
Brad Keselowski,1816,Frd,6,140,12,35.053,54.740,RFK Racing,False,False,16,16,caution
Jesse Love,4463,Chv,33,183,35,35.052,54.742,Richard Childress Racing,False,True,19,31,caution
Joey Logano,3859,Frd,22,129,26,35.041,54.759,Team Penske,False,False,38,24,caution
Christopher Bell,4153,Tyt,20,263,4,35.027,54.780,Joe Gibbs Racing,False,False,7,8,caution
Noah Gragson,4224,Frd,4,262,28,35.013,54.803,Front Row Motorsports,False,False,31,23,caution
Ty Gibbs,4368,Tyt,54,187,7,35.012,54.804,Joe Gibbs Racing,False,False,6,3,caution
Ty Gibbs,4368,Tyt,54,260,5,35.011,54.805,Joe Gibbs Racing,False,False,6,3,caution
Denny Hamlin,1361,Tyt,11,263,3,35.006,54.813,Joe Gibbs Racing,False,False,4,2,caution
Ricky Stenhouse Jr.,3888,Chv,47,264,19,35.002,54.820,HYAK Motorsports,False,False,2,22,caution
William Byron,4184,Chv,24,262,11,34.997,54.827,Hendrick Motorsports,False,False,26,6,caution
Ty Gibbs,4368,Tyt,54,263,5,34.994,54.832,Joe Gibbs Racing,False,False,6,3,caution
Bubba Wallace,4025,Tyt,23,262,14,34.992,54.835,23XI Racing,False,False,22,19,caution
AJ Allmendinger,3774,Chv,16,140,11,34.982,54.851,Kaulig Racing,False,False,8,9,caution
Shane Van Gisbergen,4469,Chv,88,189,39,34.978,54.858,Trackhouse Racing,False,False,36,38,restart
Chris Buescher,3989,Frd,17,262,29,34.973,54.865,RFK Racing,False,False,24,25,caution
Kyle Larson,4030,Chv,5,263,1,34.970,54.870,Hendrick Motorsports,False,False,3,1,caution
Josh Berry,4123,Frd,21,138,15,34.960,54.886,Wood Brothers Racing,False,False,11,12,caution
Ty Dillon,4013,Chv,10,138,17,34.955,54.893,Kaulig Racing,False,False,12,32,caution
Tyler Reddick,4065,Tyt,45,262,10,34.954,54.895,23XI Racing,False,False,27,18,caution
Ross Chastain,4001,Chv,1,140,21,34.949,54.903,Trackhouse Racing,False,False,35,7,caution
Denny Hamlin,1361,Tyt,11,260,3,34.941,54.915,Joe Gibbs Racing,False,False,4,2,caution
Bubba Wallace,4025,Tyt,23,140,13,34.939,54.918,23XI Racing,False,False,22,19,caution
Alex Bowman,4045,Chv,48,252,2,34.938,54.920,Hendrick Motorsports,False,False,1,37,caution
Chase Elliott,4062,Chv,9,138,14,34.937,54.921,Hendrick Motorsports,False,False,20,15,caution
John Hunter Nemechek,4092,Tyt,42,127,30,34.931,54.931,Legacy Motor Club,False,False,32,21,caution
AJ Allmendinger,3774,Chv,16,262,12,34.923,54.944,Kaulig Racing,False,False,8,9,caution
